Tiếng Việt,Tiếng BaNa
Mức thu học phí công lập hoạt động theo cơ chế tự chủ một phần về tài chính,Mưk 'yok hok phi  kông lâp pơm 'boi kơ chê tư chu minh phân lơm tai chinh 
Mức thu học phí đối với chương trình chất lượng cao,Mưk 'yok hok phi  tơng in tơdrong chât lương đuôi
Các trường công lập thực hiện chương trình chất lượng cao được chủ động xây dựng mức học phí tương xứng để trang trải chi phí.,Rim trương kông lâp pơm tơdrong chât lương đuôi đei pơgơl tơyung pơjing mưk hok phi trơ tro sư trang trai chi phi
"Đến cuối năm 2013, các trường phải chuẩn bị về cơ sở vật chất, chương trình chất lượng cao và xây dựng mức thu học phí trình Ủy ban nhân dân tỉnh phê duyệt.","Truh tuôch sơnăm 2013, rim trương wă gô đach lơm kơ sơ vât chât, tơdrong chât lương đuôi păng tơhyung pơjing mưk 'yok hok phi khan ăn Uy 'ban nhân yân phê yuiêt."
Trong thời gian chưa thực hiện chương trình chất lượng cao được thu học phí theo mức thu đề nghị điều chỉnh và ngân sách nhà nước hỗ trợ kinh phí hoạt động.,Lơm jơnang đim pơm tơdrong trinh chât lương đuôi đei thu hok phi 'boi mưk thu hmăng tơp'lih păng ngân sach kơpal têh đak tơgum jên pơm.
Cơ chế thực hiện ngân sách,Kơ chê pơm ngân sach
Kinh phí chi thường xuyên sự nghiệp giáo dục cho các trường từ mầm non đến trung học phổ thông được chuyển đổi loại hình ,Kinh phi chi dach sư nghiêp giao yuk ăn rim trương đưng mâm non truh trung hok phô thông đei tơp'lih loai hinh
Sang trường công lập hoạt động theo cơ chế tự chủ tài chính được ngân sách nhà nước hỗ trợ,Tơkan trương kông lâp pơm 'boi kơ chê tư chu tai chinh đei ngân sach kơpal têh đak tơgum
a. Cơ chế hỗ trợ,a. Kơ chê tơgum
"Khối các trường mầm non huyện, thành phố"," Khôi rim trương mâm non tơring, thanh phô"
"Các huyện miền núi An Lão, Vân Canh, Vĩnh Thạnh, Ngân sách tỉnh hỗ trợ 100%.","Rim tơring apung kông An Lao, Vân Kanh, Vinh Thanh, Ngân sach tinh tơgum 100%."
"Huyện Hoài Ân: Ngân sách tỉnh hỗ trợ 50%, ngân sách huyện 50%.","Tơring Hoai Ân: Ngân sach tinh tơgum 50%, ngân sach tơring 50%."
"Huyện Tây Sơn: Ngân sách tỉnh hỗ trợ 30%, ngân sách huyện 70%.","Tơring Tây Sơn: Ngân sach tinh tơgum 30%, ngân sach tơring 70%."
"Các huyện còn lại và thành phố Quy Nhơn: Ngân sách huyện, thành phố đảm bảo 100%.","Rim tơơring ară păng thanh phô Quy Nhơn: Ngân sach tơring, thanh phô tơ'măn tơl 100%."
Khối các trường THPT: Ngân sách tỉnh đảm bảo 100%.,Khôi rim trương THPT: Ngân sach tinh tơ'măn tơl 100%
Ngân sách nhà nước dự kiến hỗ trợ,Ngân sach kơpla têh đâk wă tơgum
Các trường mầm non công lập hoạt động theo cơ chế tự chủ tài chính (38 trường),Rim trương mâm non kông lâp pơm 'boi kơ chê tư chu tai chinh ( 38 trương )
"Kinh phí chi trường xuyên 62,653 tỷ đồng; trong đó thu học phí 9,200 tỷ đồng, ngân sách nhà nước hỗ trợ 53, 453 tỷ đồng","Kinh phi chi dach 62,653 ti đông; lơm noh 'yok hok phi 9,200 ti đông, ngân sach kơpal têh đak tơgum  53, 453 ti đông"
Các trường trung học phổ thông công lập hoạt động theo cơ chế tự chủ tài chính,Rim trương trung hok phô thông kông lâp pơm 'boi kơ chê tư chu tai chinh
"Kinh phí chi trường xuyên 70,192 tỷ đồng; trong đó thu học phí 38,598 tỷ đồng; ngân sách nhà nước hỗ trợ 31,594 tỷ đồng","Kinh phi chi dach 70,192 ti đông' lơm noh 'yok hok phi 38,598 ti đông; ngân sach  kơpal têh đak tơgum 31,594 ti đông"
"Miễn, giảm học phí cho trẻ em học mẫu giáo và học sinh phổ thông theo quy định tại Nghị định số 49/2010/NĐ-CP ngày 14 tháng 5 năm 2010 của Chính phủ và các văn bản hướng dẫn hiện hành.","Miên, jul hok phi ăn đê oh hơ'yoh  mâu giao păng hok sinh phô thông 'boi kuy đinh tơ Nghi đinh sô  49/2010/NĐ-CP  'năr 14 khei 5 sơnăm 2010 di Kơpal têh đak păng rim văn 'ban pơtho khan hiên hanhk."
Miễn học phí cho học sinh là con của bệnh nhân phong Quy Hòa đang hưởng trợ cấp xã hội,Miên hok phi ăn hok sinh la  kon oh di bơngai ji phong Kuy Hoa atung tơgum kâp xa hôi
"Con dân tộc thiểu số đang theo học các trường mầm non, phổ thông trên địa bàn tỉnh Bình Định","Kon mon adrech kon kông atung tia hok rim trương mâm non, phô thông lơm apung tinh 'Binh Đinh"
Học viên học bổ túc văn hóa thuộc diện phổ cập giáo dục theo quy định , Hok viên hok 'bô tuk văn hoa tro yiên phô kâp giao yuk 'boi kuy đinh
Hoặc các đối tượng được quy định tại Thông tư liên tịch số 29/2010/TTLT-BGDĐT-BTC-BLĐTBXH ngày 15 tháng 11 năm 2010 , Alê rim 'nâu đei hmăng tơ Thông tư liên tich sô 29 /2010/TTLT-BGDĐT-BTC-BLĐTBXH 'năr 15 khei 11 sơnăm 2010
"Của Bộ Giáo dục và Đào tạo, Bộ Tài chính, Bộ Lao động -Thương binh và Xã hội.","Di 'Bô Giao yuk păng Đao tai, 'Bô Tai chinh, 'Bô Lao đông - thương 'binh păng Xa Hôi."
"Không áp dụng miễn, giảm học phí theo Thông tư liên tịch số 29/2010/TTLT- BGDĐT-BTC-BLĐTBXH ngày 15 tháng 11 năm 2010 đối với học sinh học hướng nghiệp nghề phổ thông.","Bi 'yok miên, jam hok phi 'boi Thông tư liên tich sô 29/2010/TTLT- BGDĐT-BTC-BLĐTBXH 'năr 15 khei 11 sơnăm 2010  tơng in đê hok sinh hương nghiêp nghê phô thông."
Quản lý và sử dụng học phí, Vei jư păng jung hok phi
Học phí công lập được thực hiện theo Nghị định số 49/2010/NĐ-CP ngày 14 tháng 5 năm 2010 của Chính phủ và các thông tư hướng dẫn hiện hành.,Hok phi kông lâp đei pơm 'boi Nghi đinh sô 49/2010/NĐ-CP 'năr 14 khei 5 sơnăm 2010 di kơpla têh đak păng rim thông tư pơtho khan hiên hanh.
Không sử dụng 40% học phí hướng nghiệp nghề phổ thông để tạo nguồn cải cách tiền lương (học phí được xây dựng trên cơ sở chi phí phôi liệu học tập).,Bi jung 40% hok phi pơtho hương nghiêp nghê phô thông sư tơgum nguôn kai cach jên lương ( hok phi đei tơhyung pơjing lơm kơ sơ chi phi phôi liêu hok tâp).
Giao Ủy ban nhân dân tỉnh có trách nhiệm tổ chức triển khai thực hiện Nghị quyết.,Pơơjao Uy 'ban nhân yân tinh ơi trach nhiêm p'lơk pơnhroh pơm Nghi kuyêt.
"Thường trực Hội đồng nhân dân tỉnh, các Ban của Hội đồng nhân dân tỉnh và đại biểu Hội đồng nhân dân tỉnh kiểm tra, giám sát việc thực hiện Nghị quyết.","Thương trưk Hôi đông nhân yân tinh, rim Khul di Hôi đông nhân yân tinh păng khul pơgơl Hôi đông nhân yân tinh ngo hnhei, jam sat  tơdrong pơm Nghi kuyêt."
"Nghị quyết này đã được Hội đồng nhân dân tỉnh khóa XI, kỳ họp thứ 3 thông qua ngày 09 tháng 12 năm 2011; có hiệu lực thi hành kể từ ngày 01 tháng 01 năm 2012.","Nghi kuyêt 'nâu jơh đêi Hôi đông nhân yân tinh khoa XI, 'măng hop 'măng mă pêng thông kua 'năr 09 khei 12 sơnăm 2011; oiw hiêu lưk thi hanh đưng 'năr 01 khei 01 sơnăm 2012."
"Ban hành kèm theo Quyết định này Quy định điều chỉnh, bổ sung một số nội dung ","AÊn leêch pôteêp adriêng KueâÊt ñinh anu Kuy ñinh tôplih, tôguêm minh ksoâÊ tôdrong"
"Của Quy định tiêu chuẩn công nhận danh hiệu “Gia đình văn hóa”, “Làng văn hóa”, “Thôn văn hóa”, “Khu phố văn hóa” trên địa bàn tỉnh Bình Định","Ñôêng kuy ñinh tieâu chuaân koâng nhaân yanh hieâu “UÊnh hnam vaên hoa”, “Pôlei vaên hoa”, “Thoân vaên hoa”, “Khu phoâ vaên hoa” lôêm tôring tinh ‘Binh Ñinh"
Căn cứ Luật Tổ chức HĐND và UBND ngày 26/11/2003,Kaên köê Luaât Toâ chöêk HÑND oeêng UBND ‘naêr ‘baêl jiêt drôêu kheêi minh jiêt minh sônaêm ‘baêl ôbôêu peâng
"Căn cứ Luật Ban hành văn bản quy phạm pháp luật của Hội đồng nhân dân, Ủy ban nhân dân ngày 03 tháng 12 năm 2004","Kaên köê Luaât aên leêch vaên ‘ban quy pham phap luaât ñôêng HÑND, UBND ‘naêr peâng kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu puoân"
Căn cứ Quyết định số 62/2006/QĐ-BVHTT ngày 23 tháng 6 năm 2006 của Bộ Văn hóa - Thông tin ,Kaên köê KueâÊt ñinh ksoâÊ drôêu jiêt ‘baêl sônaêm ‘baêl ôbôêu le drôêu/QÑ-BVHTT ‘naêr ‘baêl jiêt peâng kheêi drôêu sônaêm ‘baêl ôbôêu  le drôêu ñôêng ‘Boâ Vaên hoa – Thoâng tin
"Về việc ban hành Quy chế công nhận danh hiệu “Gia đình văn hóa”, “Làng văn hóa”, “Tổ dân phố văn hóa”","Lôêm tôdrong aên leêch tôdrong koâng nhaân danh hieâu “UÊh hnam vaên hoa”, “Pôlei vaên hoa”, “Toâ daân phoâÊ vaên hoa”"
"Theo đề nghị của Giám đốc Sở Văn hóa, Thể thao và Du lịch","‘Boi pôtho khan ñôêng Giam ñoâc Sô Vaên hoa, Theâ thao oeêng Du lich"
Ban hành kèm theo Quyết định số 123/2006/QĐ-UBND ngày 14/11/2006 của UBND tỉnh.,AÊn leêch pôteêp adriêng KueâÊt ñinh ksoâÊ minh ‘baêl peâng sônaêm ‘baêl ôbôêu khoâng hrieâng le drôêu/QÑ-UBND ‘naêr minh jiêt puoân kheêi minh jiêt minh sônaêm ‘baêl ôbôêu khoâng hrieâng le drôêu ñôêng UBND tinh
"Điều 2. Giao Giám đốc Sở Văn hóa, Thể thao và Du lịch (Thường trực Ban chỉ đạo phong trào “Toàn dân đoàn kết xây dựng đời sống văn hóa ” tỉnh) chịu trách nhiệm","Ñieâu ‘baêl. Pôjao Yam ñoâc Sô Vaên hoa, Theâ thao oeêng Yu lich (Thöông tröêk khul pôgôl trong glong “Ñiê ñaêng naê ma ñoan keât tôjung pôm tôdrong yaêl arih vaên hoa” tinh) chiu trach nhieâm"
"Hướng dẫn triển khai thực hiện, theo dõi và kịp thời đề xuất Ủy ban nhân dân tỉnh sửa đổi, bổ sung cho phù hợp.","Höôêng yaân pônhroh pôm, ngoê hnheêi oeêng tôtam pôñam ‘bôl ñon UBND tinh tôplih, tôguêm aên trô troê"
Điều 3. Quyết định này có hiệu lực kể từ ngày 01 tháng 7 năm 2009 và thay thế một số nội dung tương ứng tại Quyết định số 123/2006/QĐ-UBND ngày 14/11/2006 của UBND tỉnh.,Ñieâu peâng. KueâÊt ñinh anu ôêi hieâu löêk khan ñôêng ‘naêr minh kheêi tôpôêh sônaêm ‘baêl ôbôêu le tôxiênh oeêng tôplih minh ksoâÊ tôdrong töông öêng lôêm KueâÊt ñinh ksoâÊ minh ‘baêl peâng sônaêm ‘baêl ôbôêu le drôêu/QÑ-UBND ‘naêr minh jiêt puoân kheêi minh jiêt minh sônaêm ‘baêl ôbôêu le drôêu ñôêng UBND tinh
"Các nội dung khác của Quyết định số 123/2006/QĐ-UBND của UBND tỉnh không điều chỉnh, bổ sung tại Quyết định này vẫn còn hiệu lực thi hành trên địa bàn tỉnh.","Rim tôdrong nai ñôêng KueâÊt ñinh ksoâÊ minh ‘baêl peâng/QÑ-UBND ñôêng UBND tinh biê tôplih, tôguêm lôêm KueâÊt ñinh anu araê ôêi hieâu löêk pôm lôêm tôring tinh"
"Điều 4. Chánh Văn phòng UBND tỉnh, Giám đốc Sở Văn hóa, Thể thao và Du lịch, các thành viên Ban chỉ đạo phong trào “Toàn dân đoàn kết xây dựng đời sống văn hóa” tỉnh","Ñieâu puoân. Chaênh vaên phong UBND tinh, Yam ñoâc Sô Vaên hoa, Theâ thao oeêng Yu lich, rim naê ma khul pôgôl trong glong “Ñiê ñaêng naê ma ñoan keât tôjung pôm tôdrong yaêl arih vaên hoa” tinh"
"Thủ trưởng các sở, ngành, đoàn thể tỉnh, Chủ tịch UBND các huyện, thành phố và các cơ quan, đơn vị có liên quan chịu trách nhiệm thi hành Quyết định này.","Pôgôl rim Sô, nganh, ñoan theâ tinh, Chu tich UBND rim tơ ring, thi xa, thanh phoâ oeêng rim kô kuan, ñôn vi ôêi lieân kuan chiu trach nhieâm pôm KueâÊt ñinh anu"
"Một số nội dung điều chỉnh, bổ sung về thủ tục công nhận","Minh ksoâÊ tôdrong tôplih, tôguêm lôêm tôdrong koâng nhaân"
Phương pháp đánh giá ghi điểm và xếp loại,Tôdrong pôtho khan ghi ñieâm oeêng xeâp loai
"Khi xét công nhận làng văn hóa, thôn văn hóa, khu phố văn hóa địa phương nào vi phạm một trong những nội dung dưới đây sẽ không được công nhận","Jônang xeêt koâng nhaân pôlei vaên hoa, thoân vaên hoa, khu phoâ vaên hoa cham pôlei maê nhö pôm glaêi minh lôêm rim tôdrong ôla ôêu thoi biê ñei koâng nhaân"
Chưa đạt danh hiệu “Khu dân cư tiên tiến” 04 năm liên tục.,Ñim ñat yanh hieâu “Khu daân kö tieân tieâÊn” puoân sônaêm ling
Tỷ lệ sinh con thứ ba trở lên trong năm tăng so với năm trước.,Ty leâ ñeh kon maê peâng kjung lôêm sônaêm kjung pôting adriêng sônaêm adrol
"Có trường hợp vi phạm tàng trữ, lưu hành văn hóa phẩm cấm phổ biến bị xử lý.","ÔÊi tôdrong pôm glaêi tang trö, löu hanh vaên hoa phaâm kôêm phoâ ‘bieâÊn ‘bi xö lyê"
Cấp công nhận,Kôêp koâng nhaân
"Các nội dung có cụm từ “Làng văn hóa ”, “Khu phố văn hóa ” trong Mục Cấp công nhận được hiểu là “Làng văn hóa”, “Thôn văn hóa”, “Khu phố văn hóa”.","Rim noâi jung ôêi kuêm tö “Pôlei vaên hoa”, “Khu phoâ vaên hoa” lôêm Muêk kôêp koâng nhaân ñeêi baêt la “Pôlei vaên hoa”, “Thoân vaên hoa”, “Khu phoâ vaên hoa”."
"Một số nội dung điều chỉnh, bổ sung về tổ chức thực hiện","Minh ksoâÊ tôdrong tôplih, tôguêm lôêm pôloêk pôm"
Quy trình bình xét,Tôdrong ‘binh xeêt
"UBND xã, phường, thị trấn lập danh sách (có hồ sơ kèm theo) đối với những địa phương có 3 năm liên tục đạt tiêu chuẩn làng văn hóa, thôn văn hóa, khu phố văn hóa","UBND xa, phöông, thi traân pôm danh sach (ôêi hoâ sô pôteêp adriêng) adriêng rim cham pôlei ôêi peâng sônaêm ling ñat tôdrong pôlei vaên hoa, thoân vaên hoa, khu phoâ vaên hoa"
"Hoặc có 3 năm liên tục giữ vững, phát huy danh hiệu văn hóa gửi về Ban chỉ đạo phong trào ","Thoi ôêi peâng sônaêm ling jö kôjaêp, phat huy yanh hieâu vaên hoa göi söt Khul pôgôl trong glong"
"“Toàn dân đoàn kết xây dựng đời sống văn hóa” huyện, thành phố (Phòng Văn hóa và Thông tin là cơ quan thường trực)","“Ñiê ñaêng naê ma ñoan keât tôjung pôm tôdrong yaêl arih vaên hoa” tơ ring, thanh phoâ (Phong Vaên hoa oeêng Thoâng tin la kô kuan thöông tröêk)"
"Để phối hợp với Hội đồng Thi đua - Khen thưởng huyện, thành phố kiểm tra, đánh giá và đề nghị UBND huyện, thành phố ","Söê adriêng Hoâi ñoâng Thi ñua – Khen thöông tơ ring, thanh phoâÊ ngoê hnhei, pôtho khan oeêng pôkaê UBND tơ ring, thanh phoâÊ"
"Quyết định công nhận hoặc công nhận lại danh hiệu “Làng văn hóa”, “Thôn văn hóa”, “Khu phố văn hóa”.","KueâÊt ñinh koâng nhaân thoi koâng nhaân pieâu yanh hieâu “Pôlei vaên hoa”, “Thoân vaên hoa”, “Khu phoâ vaên hoa”."
"Nghị quyết ban hành Quy định một số chính sách hỗ trợ phát triển làng nghề, ngành nghề nông thôn trên địa bàn tỉnh Bình Định giai đoạn 2019 - 2025","Nghĭ kuyêt 'ban hanhKuy đĭnh minh kơ sô̆ chĭnh sach dơ gưm pôk tơ 'yung xuôn drong plĕi nghê, nganh nghê cham plĕi tơ apung teh 'Binh Đĭnh yai đoăn 2019 - 2025"
Hội đồng Nhân dân tỉnh Bình Định,Hô̆i đông nhân yân tinh 'Binh Đĭnh
Khóa XII kỳ họp thứ 9,Khŏa XII ky hop 'măng mă 9
Căn cứ Luật tổ chức chính quyền địa phương ngày 19 tháng 6 năm 2015;,Kăn kư̆ Luâ̆t tô chưk chĭnh kuyên cham plĕi năr 19 khĕi 6 xơ năm 2015;
Căn cứ Luật ban hành văn bản quy phạm pháp luật ngày 22 tháng 6 năm 2015;,Kăn kư̆ Luâ̆t 'ban hanh văn 'ban kuy pham phap luâ̆t năr 22 khĕi 6 xơ năm 2015;
Căn cứ Luật ngân sách nhà nước ngày 25 tháng 6 năm 2015;,Kăn kư̆ Luâ̆t ngân sach nha nươk năr 25 khĕi 6 xơ năm 2015;
Căn cứ Nghị định số 52/2018/NĐ-CP ngày 12 tháng 4 năm 2018 của Chính phủ về phát triển ngành nghề nông thôn;,Kăn kư̆ Nghĭ đĭnh sô̆ 52/2018/NĐ-CP năr 12 khĕi 4 xơ năm 2018 dĭ chinh phu lơm tơ 'yung nganh nghê cham plĕi;
Xét Tờ trình số 57/TTr-UBND ngày 28 tháng 6 năm 2019 của Ủy ban nhân dân tỉnh,Xet tơ trinh sô̆ 57/TTr-UBND năr 28 khĕi 6 xơ năm 2019 dĭ Uy 'ban nhân yân tinh
"Về việc đề nghị ban hành Quy định chính sách hỗ trợ phát triển làng nghề, ngành nghề nông thôn trên địa bàn tỉnh Bình Định giai đoạn 2019 - 2025; ","Lơm drong đê nghĭ 'ban hanh Kuy đĭnh chĭnh sach dơ gưm tơ 'yung pôk xuôn plĕi nghê,nganh nghê cham plĕi tơ apung teh 'Binh Đĭnh yai đoăn 2019 - 2025"
