Tiếng Việt,Tiếng BaNa
"Hiện nay chưa có thuốc trị, để phòng bệnh có hiệu quả, cần thực hiện tốt các biện pháp sau","Ahreêi ñim ôêi bôgang tri, söê phong jiê ôêi thu ‘yoêk, waê pôm hôgeêi rim tôdrong ñôêng roêng ôêu"
Sử dụng hom giống sạch bệnh. Nên lựa chọn những giống khoai mì có năng suất cao. Hạn chế trồng giống mì KM 94 vì giống đã bị nhiễm bệnh nặng.,Chaê yuoâ adreâÊch sach jiê. Chaê ‘yoêk rim adreâÊch kumi ôêi thu ‘yoêk deâh. Tôjul pôtaêm adreâÊch kumi KM tôxiênh puoân yua dreâÊch jôh ‘biê nhieâm jiê deâh
"Đối với các ruộng bị bệnh nặng cần tiêu hủy triệt để cây bệnh và tàn dư cây bị bệnh, luân canh với cây trồng khác từ 1 – 2 năm sau mới trồng mì trở lại. Không vận chuyển cây mì từ ruộng bị bệnh sang khu vực chưa có bệnh.","Adriêng rim bal ‘biê jiê deâh waê tieâu huy ñiê ‘long jiê oeêng tan yö ‘long ‘biê jiê, luaân kanh adriêng ‘long pôtaêm nai ñôêng minh truh ‘baêl sônaêm roêng anao pôtaêm kumi pieâu. Biê cheêp chô ‘long kumi ñôêng bal jiê tôkan apung ñim ôêi jiê"
Có thể xử lý hom giống bằng nước nóng 40 – 45ºC thời gian 40 – 60 phút để diệt mầm bệnh.,ÔÊi tôdrong xö lyê hom adreâÊch ñôêng ñak toê puoân jiêt truh puoân jiêt pôñaêm ñoâ C jônang puoân jiêt truh drôêu jiêt phut söê ‘bet maâm jiê
"Trong thời gian từ khi cây mọc mầm đến khi thu hoạch cần tăng cường điều tra, phát hiện tiêu hủy sớm các cây bị bệnh và chủ động các biện pháp phòng trừ.","Lôêm jônang ñôêng jônang ‘long hon boâp truh jônang thu ‘yoêk waê kjung ngoê hnheêi, ‘boh tieâu huy sruoâÊih rim ‘long ‘biê jiê oeêng chu ñoâng rim tôdrong phong dôêt"
"Chú ý: Sử dụng thuốc bảo vệ thực vật phải theo nguyên tắc “4 đúng” (đúng thuốc, đúng liều lượng và nồng độ, đúng lúc và đúng cách).","Ngoê hnheêi: Chaê yuoâ bôgang jö vei ‘long pôtaêm phai ‘boi tôdrong “puoân troê” (troê bôgang, troê lieâu löông oeêng noâng ñoâ, troê jônang oeêng troê kô kach)"
Thu hoạch và bảo quản,Thu ‘yoêk oeêng jö vei
Tùy theo thời gian sinh trưởng của từng giống khoai mì mà xác định thời gian thu hoạch cho hợp lý nhằm đảm bảo năng suất và hàm lượng tinh bột cao.,Tuy jônang yaêl arih ñôêng rim adreâÊch kumi ma xac ñinh jônang thu ‘yoêk aên trô troê söê tômaên tôl thu ‘yoêk oeêng ham löông tinh ‘boât lö
"Khi cây đã rụng gần hết lá ngọn (còn lại khoảng 6 – 9 lá) và lá chuyển từ màu xanh sang vàng nhạt thì tiến hành thu hoạch. Thu hoạch đến đâu vận chuyển đến các cơ sở chế biến, tránh để lâu hoặc phơi nắng ngoài đồng quá 24 giờ làm giảm hàm lượng tinh bột trong củ.","Jônang ‘long jôh hruh waê ñiê hla weâch (araê khoang drôêu truh tôxiênh hla) oeêng hla chueân ñôêng kseê tôkan brôêu nhat thoi thu ‘yoêk. Thu ‘yoêk truh nhö vaân chueân truh rim kô sô cheâÊ ‘bieÊân, biê söê ñunh thoi draê toê ôgah bal loi ‘baêl jiêt puoân jô pôm tôjul ham löông tinh boât lôêm ‘bum."
Kỹ thuật trồng vừng,Kô kah pôtaêm lôngôêu
"Cây vừng là loại cây trồng không kén đất, có thời gian sinh trưởng ngắn (khoảng 75 ngày), lại chịu hạn tốt.","‘Long lôngôêu la loai ‘long pôtaêm biê cheâ teh, ôêi jônang yaêl arih kôñeh (khoang tôpôêh jiêt pôñaêm ‘naêr), chiêu toê hôgeêi"
"Chi phí đầu tư để trồng vừng thấp, kỹ thuật canh tác khá dễ dàng, phù hợp với những vùng đất hiếm nước. ","Jeân tôguêm söê pôtaêm lôngôêu ‘biêa, kô kach pôm khaê hlaêu, trô troê adriêng rim apung teh ‘bieê ñak"
"Năng suất vừng đạt khá cao, khoảng 40 - 50kg /sào (500m2), giá thành 40.000 - 45.000 đồng/kg.","Thu ‘yoêk lôngôêu ñat khaê lö, khoang puoân jiêt truh pôñaêm jiêt kiloâgam minh sao (pôñaêm hrieâng met vuoâng), giaê thanh puoân jiêt truh puoân jiêt pôñaêm ôbôêu minh kiloâgam"
Thời vụ gieo trồng,Jônang jul adreâÊch
"Ở vụ Hè Thu, nên trồng trên đất cao, thoát nước tốt, tránh úng khi gặp mưa nhiều. Gieo vào tháng 4-5 dương lịch, thu hoạch vào tháng 6-7 dương lịch.","Oei jan He Thu, waê pôtaêm lôêm teh ñuoâÊi, thoat ñak hôgeêi, hli töng ñak jônang tôjröêm ami lö. Jul adreâÊch tômöt kheêi puoân – kheêi pôñaêm yöông lich, thu ‘yoêk tômöt kheêi drôêu – kheêi tôpôêh yöông lich"
"Chủ yếu làm ở vụ Hè Thu, gieo trên đất màu hoặc đất lúa sau khi đã thu hoạch xong lúa vụ Đông Xuân.","Pôgloh pôm oei jan He Thu, jul adreâÊch lôêm teh môêu thoi teh ‘ba ñôêng rong jôh thu ‘yoêk keh ‘ba Ñoâng Xuaân"
"Vụ này hay gặp hạn khi gieo và gặp mưa to gây ngập úng cục bộ ở một số vùng vào thời kỳ thu hoạch, vì vậy gieo càng sớm càng tốt.","Jan anu deêch tôjröêm toê jônang jul adreâÊch oeêng tôjröêm ami groâng pôm hlôêp kuêk ‘boâ oei minh ksoâÊ apung tômöt jônang thu ‘yoêk, yua ‘noh jul adreâÊch kang sruoâÊih kang hôgeêi"
Phân loại về màu sắc có hai loại,Phaân loai lôêm môu saêk ôêi ‘baêl loai
"Vừng đen: Dễ trồng, mọc khỏe, sai quả, chín muộn hơn vừng trắng, thời gian sinh trưởng 3,0-3,5 tháng, thích hợp với đất và khí hậu đồi núi.","Lônga gaêm: Hlaêu pôtaêm, hon jaêng, lö pleêi, ñum ñunh loi lôngôêu, jônang yaêl arih ñôêng peâng truh peâng pheêi pôñaêm kheêi, trô troê adriêng teh oeêng pleênh groi koâng"
"Vừng trắng: Loại quả tròn, sai quả, chín sớm, thời gian sinh trưởng 2,5-3 tháng, thích hợp với việc tăng vụ trồng xen.","Lôngôêu: Loai pleêi tron, lö pleêi, ñum sruoâÊih, jônang yaêl arih ñôêng ‘baêl pheêi pôñaêm truh peâng kheêi, trô troê adriêng tôdrong kjung jan pôtaêm xen"
Giống vừng V6 là giống vừng mới của Nhật đang được các tỉnh phía Bắc phát triển mạnh. ,AdreâÊch lôngôêu V drôêu la adreâÊch lôngôêu anao ñôêng Nhaât atung ñei rim tinh ôgah ‘Baêk pôjing deâh
Đây là giống có hàm lượng dầu cao thích hợp cho công nghiệp ép dầu. Lượng giống cần cho 1 ha: 4 - 5 kg (gieo theo hàng).,Anu la adreâÊch ôêi ham löông jôêu löê trô troê aên koâng nghieâp eêp jôêu. Löông adreâÊch waê aên minh hecta: puoân truh pôñaêm kiloâgam (jul adreâÊch ‘boi hang)
"Làm đất: Đất trồng thích hợp trên các chân đất thịt nhẹ, đất cát pha và thoát nước tốt. Hạt vừng rất nhỏ nên phải làm đất thật kỹ, nếu không làm đất kỹ hạt sẽ bị vùi khó nảy mầm.","Pôm teh: The pôtaêm trô troê lôêm rim jöng teh aseêch ‘biêa, teh chuêah pha oeêng thoat ñak hôgeêi. Geêr lôngôêu pôgloh ken kôna phai pôm teh pôgloh ky, tôêng biê pôm teh ky geêr ‘bi ‘buê khoê hon"
"Đất cày sâu 15-20 cm, bừa kỹ nhiều lượt. Làm đất thật nhỏ và sạch cỏ, sau đó tiến hành lên luống. Lên luống cao 15-20cm, luống rộng 1,5-2,5m, rãnh rộng 30-35cm để thoát nước tốt, mặt luống có hình lưng rùa.","The kaêi jôruê minh jiêt pôñaêm truh ‘baêl jiêt centimet, ‘böa ky lö maêng. Pôm teh pôgloh ken oeêng sach nhaêt, ñôêng rong ‘noh pôm luoâÊng. Pôm luoâÊng ñuoâÊi minh jiêt pôñaêm truh ‘baêl jiêt centimet, luoâÊng saê minh pheêi pôñaêm truh ‘baêl pheêi pôñaêm met, trong ñak saê peâng jiêt truh peâng jiêt pôñaêm centimet söê thoat ñak hôgeêi, maêt luoâÊng ôêi hinh kôduê coêp"
"Những vùng đất cát pha, tơi xốp, thoát nước tốt thì gieo xong mới vét rãnh thoát nước, tạo thành từng luống rộng từ 2,5-3m.","Rim apung teh chuêah pha, lômön, thoat ñak hôgeêi thi jul adreâÊch  keh anao koêch trong thoat ñak, pôm thanh rim luoâÊng saê ñôêng ‘baêl pheêi pôñaêm truh peâng met"
"Lượng phân bón cho 1 sào (500m2): Phân chuồng hoai mục 200-250 kg/sào hoặc 25 kg hữu cơ vi sinh, lân super 20- 25kg, Urea: 5kg, kali clorua 5kg, vôi: 20kg","Löông phôêng ‘boên aên minh sao (pôñaêm hrieâng met vuoâng): Phôêng chuoâng hoai puk ‘baêl hrieâng truh ‘baêl hrieâng pôñaêm jiêt kiloâgam minh sao thoi ‘baêl jiêt pôñaêm kiloâgam höu kô vi sinh, laân super ‘baêl jiêt truh ‘baêl jiêt pôñaêm kiloâgam, Urea: pôñaêm kiloâgam, kali clorua pôñaêm kiloâgam, sra: ‘baêl jiêt kiloâgam"
"Cách bón: Vôi bột rắc đều khi cày bừa. Các loại phân chuồng, super lân và 1/2 lượng urea trộn đều và bón lót theo rãnh gieo, lấp một lớp đất mỏng trước khi gieo hạt giống. ","Kô kach ‘boên: Sra ‘boât ta hôdôêi jônang kaêi ‘böa. Rim loai phôêng chuoâng, super laân oeêng minh phaân ‘baêl löông urea jôdrôêu hôdôêi oeêng ‘boên lot ‘boi trong jul adreâch, ‘buê minh lôêp teh ateêng adrol jônang jul adreâÊch"
"Sau khi gieo 20 ngày bón thúc với lượng phân còn lại (1/2 lượng Urea, 5 kg KCl) kết hợp xới vun gốc.","Ñôêng roêng jul adreâÊch ‘baêl jiêt ‘naêr ‘boên thuêk adriêng löông phôêng araê (minh phaân ‘baêl löông Urea, pôñaêm kiloâgam kali clorua) adriêng khul tôm"
Xử lý hạt giống,Xö lyê geêr adreâÊch
"Hạt trước khi gieo cần phải xử lý một trong các loại thuốc sau: Copper-Zinc, Copper-B, Rovral, Benlate,… (2 gram trộn đều cho 1kg hạt).","Geêr adrol jônang jul adreâÊch waê phai xö lyê minh lôêm rim loai bôgang ñôêng roêng ôêu: Copper-Zinc, Copper-B, Rovral, Benlate,… (‘baêl gram jôdrôêu hôdôêi aên minh kiloâgam geêr)"
"Để đảm bảo cho vừng được gieo đều, hạt giống nên trộn với cát hoặc tro bếp theo tỷ lệ 1 hạt giống/2 cát hoặc tro. Tro có tác dụng kích thích hạt nảy mầm nhanh, kiến không tha được hạt.","Söê tômaên tôl aên lôngôêu ñei jul adreâÊch hôdôêi, geêr adreâÊch waê jôdrôêu adriêng chuêah thoi tônuh uênh ‘boi tôdrong minh geêr adreâÊch lôêm ‘baêl chuah thoi tônuêh uênh. Tônuh uênh ôêi tôdrong kiêch thiêch geêr hon ranh, hmuoâch biê cheêp ñeêi geêr"
"Rắc hạt đã trộn tro hoặc cát đều vào rãnh sau khi đã bón lót phân. Khoảng cách hàng cách hàng 30cm. Nên gieo vào lúc đất đủ ẩm, hạt dễ nảy mầm, lấp hạt với một lớp đất mỏng 1 - 2 cm.","Ta geêr jôh jôdrôêu tônuh uênh thoi chuêah hôdôêi tômöt trong ñak ñôêng roêng jôh ‘boên lot phôêng. Khoang kach hang kach hang peâng jiêt centimet. Waê jul adreâÊch tômöt jônang teh duh lôngôp, geêr hlaêu hon, ‘buê greêi adriêng minh lôêp teh ateêng minh truh ‘baêl centimet"
"Chăm sóc: Sau khi cây vừng mọc cao khoảng 10 - 15cm thì tỉa cây với khoảng cách 5 - 7cm, đảm bảo mật độ 50 - 70 cây/m2.","Tôme rong: Ñôêng roêng jônang ‘long lôngôêu hon ñuoâÊi khoang minh jiêt truh minh jiêt pôñaêm centimet thoi kaêt ‘long adriêng khoang kach ñôêng pôñaêm truh tôpôêh centimet, tômaên tôl maât ñoâ ñôêng pôñaêm jiêt truh tôpôêh jiêt ‘long lôêm minh met vuoâng"
"Sau khi gieo 20 ngày thì bón thúc kết hợp với làm cỏ, xới xáo, vun gốc. Sau khi mưa to cần tiêu nước kịp thời, trời nắng thì tuần tưới khoảng 2 lần.","Ñôêng roêng jul adreâÊch ‘baêl jiêt ‘naêr thoi ‘boên thuêk adriêng pôm nhaêt, khul tôm. Ñôêng roêng ami groâng waê tieâu ñak tôtam, pleênh toê thoi minh tuoân chruh khoang ‘baêl maêng"
Phòng trừ sâu bệnh,Phong dôêt jôroâng jiê
"Sâu khoang: Sâu khoang là loài ăn tạp, sâu non có màu nâu đen, đốt bụng thứ nhất có một vết đen to bao quanh, Sâu ăn trụi lá, cắn đứt ngang cây.","Jôroâng khoang: Jôroâng khoang la loai sa tap, jôroâng ken ôêi môêu naâu gaêm, apaêng klak maêng maê minh ôêi minh veât gaêm groâng ‘bao taêp dal, jôroâng sa ñiê hla, kaêp kôteêch ngang long"
"Thời kỳ ra hoa làm quả thì làm rụng hoa, đục khoét quả làm ảnh hưởng tới năng suất. Có thể dùng một trong các loại thuốc sau: Padan 95SP, Sherpa 25EC, Cyperan 25EC. ","Jônang leêch pôkao pôm pleêi thi pôm hruêh pôkao, kaêp phaê pleêi pôm aênh höông truh naêng suaât. ÔÊi tôdrong chaê yuoâ minh lôêm rim loai bôgang ñôêng rong ôêu: Padan tôxiênh jiêt pôñaêm SP, Sherpa ‘baêl jiêt pôñaêm EC, Cyperan ‘baêl jiêt pôñaêm EC"
"Sâu cuốn lá: Sâu thường tập trung ở trên lá ngọn và nhả tơ cuốn hai mép lá vào nhau để sinh sống, sâu ăn biểu bì làm hỏng lá, ảnh hưởng đến quang hợp của cây, làm giảm năng suất.","Jôroâng kloâm hla: Jôroâng deêch pônhoâm oei lôêm hla weâch oeêng nha tô kloâm ‘baêl tôpanh hla tômöt adriêng söê yaêl arih, jôroâng sa ‘bieâu ‘bi, pôm hö hla, anh höông truh kuang hôêp ñôêng ‘long, pôm tôjul thu ‘yoêk "
"Khi sâu ở mật độ cao, dùng một trong các loại thuốc sau để diệt trừ: Sherpa 25EC, Cyperan 25EC… liều dùng theo khuyến cáo trên nhãn mác.","Jônang jôroâng oei maât ñoâ lö, chaê yuoâ minh lôêm rim loai bôgang ñôêng roêng ôêu söê ‘bet: Sherpa ‘baêl jiêt pôñaêm EC, Cyperan ‘baêl jiêt pôñaêm EC… lieâu chaê yuoâ ‘boi pôtho khan lôêm nhan mak"
"Rệp hại mè: Rệp sống tập trung từng đàn trên thân, lá ở phần ngọn, quả non. ","Arah pôm glaêi lôngôêu: Arah yaêl arih pônhoâm rim tôpul lôêm long, hla oei phaân weâch, pleêi lôp"
"Rệp chích hút nhựa cây làm cho cây kém phát triển, lá ngọn xoắn lại, hoa ít, quả nhỏ ảnh hưởng tới năng suất. ","Arah chich hut kôtaê ‘long pôm aên pleêi kheê pôjing, hla weâch tôtanh, pôkao ‘biêa, pleêi ken anh höông truh thu ‘yoêk"
Chất thải của rệp là môi trường cho nấm bồ hóng phát triển làm đen cây. ,Chaât thai ñôêng arah la moâi tröông aên môêu ‘boâ hoêng pôjing pôm gaêm ‘long
"Rầy xanh: Rầy sống tập trung ở mặt dưới lá nên khó phát hiện, chích hút nhựa làm lá xoăn lại chuyển màu hơi vàng, rìa lá bị cháy và mật số rầy cao sẽ làm cháy lá, cây suy yếu không phát triển, rụng hoa và trái non.","Raây kseê: Raây yaêl arih pônhoâm oei maêt ôla hla kôna khoê ‘boh, chich hut kôtaê pôm hla tôtoanh tôplih môu hôi brôu, ria hla ‘bi chaêy oeêng maât ñoâ raây lö pôm chaêy hla, ‘long kheê biê pôjing, hruh pôkao oeêng pleêi ‘lôêp"
"Rầy xanh cũng là tác nhân truyền bệnh virus cho cây vừng. Có thể dùng một trong các loại thuốc sau: Actara 25EC, Applaud 10 WP,... để phòng trị.","Raây kseê kung la tôdrong trueân jiê virus aên ‘long lôngôêu. ÔÊi tôdrong chaê yuoâ minh lôêm rim loai bôgang ñôêng roêng ôêu: Actara ‘baêl jiêt pôñaêm EC, Applaud minh jiêt WP… söê phong tri"
Bọ trĩ: Bọ trĩ xuất hiện từ lúc mè còn nhỏ (10-15 ngày sau gieo). ,‘Bo tri: ‘Bo tri ôêi leêch ñôêng jônang lôngôêu araê ken (ñôêng minh jiêt truh minh jiêt pôñaêm ‘naêr ñôêng roêng jul adreâÊch)
"Bọ trĩ có kích thước rất nhỏ, còn non màu trắng sữa, di chuyển rất nhanh, thường ở dưới mặt lá non, chích hút nhựa làm lá bị vàng, cây cằn cỗi, kém phát triển.","‘Bo tri ôêi kich thöôêk pôgloh ken, araê ‘lôêp môu ‘bak söa, naêm pôgloh ranh, deêch oei ôla maêt hla ‘lôp, chich hut kôtaê pôm hla ‘bi ‘brôu, ‘long bröê, kheê pôjing."
Một số bệnh thường gặp,Minh ksoâÊ jiê deêch tôjröêm
"Bệnh héo tươi: Do nấm Fusarium sesami gây ra, nấm này thường làm chết cây con. Do đó cần phải xử lý hạt giống bằng thuốc trước khi gieo, nếu trị bệnh dùng Copper-B, Alittle để trị.","Jiê hoênh töôi: Yua môêu Fusarium sesame pôm leêch, môêu anu deêch pôm luoâÊch ‘long ken. Yua ‘noh waê phai xö lyê geêr adreâÊch ñôêng bôgang adrol jônang jul adreâÊch, tôêng tri jiê chaê yuoâ Copper-B, Alittle söê tri"
"Bệnh đốm phấn: Do nấm Oidium sp tấn công, bệnh lan truyền rất nhanh. Phòng trị bệnh bằng Ridomil, Anvil","Jiê ñoâm phaâÊn: Yua môêu Oidium sp taâÊn koâng, jiê apoh pôgloh ranh. Phong tri jiê ñôêng Ridomil, Anvil"
"Bệnh khảm: Bệnh thường gặp khi trồng vừng, do rầy xanh truyền virus gây bệnh xoắn lá. Do đó chú ý phải diệt tác nhân gây bệnh là rầy.","Jiê kham: Jiê deêch tôjröêm jônang pôtaêm lôngôêu, yua raây kseê trueân virus pôm jiê tôtoanh hla. Yua ‘noh ngoê hnheêi phai ‘bet tôdrong pôm jiê la raây."
"Khi cây vừng có 3/4 số lá ngả vàng, quả đã cứng, chuyển màu từ vàng xanh sang vàng thẫm hoặc vàng nâu là thu hoạch được.","Jônang ‘long lôngôêu ôêi peâng phaân puoân ksoâÊ hla brôu, pleêi jôh kheêng, tôplih ñôêng ‘brôu kseê tôkan ‘brôu ‘brôt thoi ‘brôu naâu la thu ‘yoêk ñei"
"Dùng liềm cắt cách gốc 10 cm, đem về ủ 1-2 hôm cho rụng hết lá rồi tãi ra sân phơi có lót màng nilon hoặc nong nia trong 4-5 giờ, sau đó đập, sàng sẩy lấy hạt.","‘Yok seêng lieâm kaêt kach tôm minh jiêt centimet, cheêp söt u ñôêng minh truh ‘baêl maêng aên hruh ñi hla roâi ta leêch saân draê ôêi lot mang nilon thoi kôdoêng lôêm puoân truh pôñaêm jô, ñôêng roêng ‘noh chiêch, sang say ‘yoêk geêr."
