Tiếng Việt,Tiếng BaNa
"Việc làm trên tiềm ẩn nguy cơ lây lan dịch bệnh gia súc, gia cầm, ảnh hưởng đến kinh tế, sức khỏe của người dân.","Tôdrong pôm anu ôêi tôdrong pôm apoh jiêt jiê xem rong, anh höông truh kinh teâ, jaêng pran ñôêng naê ma."
"Để ngăn chặn tình trạng trên, Chủ tịch UBND huyện đã chỉ đạo các cơ quan chức năng và UBND các xã, thị trấn tăng cường công tác kiểm tra, kiểm soát việc vận chuyển, mua bán gia súc, gia cầm kịp thời xử lý các trường hợp vi phạm theo quy định; Tuyên truyền, vận động người dân không tham gia mua bán, sử dụng sản phẩm gia súc, gia cầm không đảm bảo chất lượng, đồng thời phát hiện tố giác với với chính quyền địa phương các trường hợp vận chuyển, mua bán gia súc, gia cầm có dấu hiệu dịch bệnh để kịp thời xử lý.","Söê gôên tôdrong anu, Chu tich UBND huyeân jôh pôgôl rim nganh chök naêng oeêng UBND rim xa, thi traân kjung tôdrong ngoê hnhei tôdrong cheêp chô xem rong söê tôtam xö lyê rim tôdrong pôm glaêi ‘boi quy ñinh; pôtho khan, krao akoêm naê ma biê adriêng pôm teêch bôdro, chaê yuoâ ñoâ xem rong biê tômaên tôl tôdrong thu yoêk ñei, thoi ‘noh tôêng ‘boh ñei phai pôñam ‘bôl adriêng khul pôgôl cham pôlei rim tröông hôp cheêp chô xem rong ôêi tôdrong jiêt jiê söê ôêi tôdrong gôên tôtam."
"Trước mắt, các cơ quan chức năng phối hợp với chính quyền địa phương tổ chức kiểm tra hoạt động mua bán gia súc, gia cầm tại các xã, thị trấn để xử lý các trường hợp vi phạm, ngăn chặn có hiệu quả không để dịch bệnh động vật lây lan vào địa bàn huyện.","Adrol maêt, rim kô kuan chöêc naêng adriêngkhul pôgôl cham pôlei pôloêk ngoê hnhei tôdrong teêch bôdro xem rong lôêm rim xa, thi traân söê xö lyê rim tôdrong pôm glaêi, gôên ôêi thu yoêk biê söê jiêt jiê xem rong apoh tômöt tôring huyeân."
"Ngày 29.8, Phòng Dân tộc huyện Vĩnh Thạnh đã đi thăm và hỗ trợ cho 15 gia đình người có uy tín trong đồng bào dân tộc thiểu số gặp thiên tai, hạn hán kéo dài năm 2019, tại thị trấn Vĩnh Thạnh, Vĩnh Kim và Vĩnh Sơn, với số tiền 500 nghìn đồng/người bằng tiền mặt.","Naêr 29/8, Phong kon koâng huyeân Vinh Thanh jôh naêm tômang, tôguêm aên 15 uênh hnam bôngai ñei naê ma gôneh gônôêm lôêm cham pôlei naê ma kon koâng tôjröêm toê phang ñunh sônaêm 2019 lôêm rim xa Vinh Sôn, Vinh Kim oeêng thi traân Vinh Thanh, Minh suaât qua 500 ôbôêu."
"Qua đó nhằm thăm hỏi, động viên người có uy tín và gia đình, đồng thời biểu dương và ghi nhận những đóng góp của người có uy tín vào sự phát triển chung của địa phương trong năm qua và mong muốn trong thời gian tới những người có uy tín sẽ tiếp tục làm tốt hơn nữa việc xây dựng khối đại đoàn kết toàn dân tộc, luôn phát huy vai trò tiên phong, gương mẫu trong việc tuyên truyền, vận động bà con nhân dân chấp hành tốt chủ trương, đường lối của Đảng, chính sách, pháp luật của Nhà nước.","Kua ‘noh söê bône oeêng ghi yoêk rim tôdrong pôgoêp ñôêng bôngai ñei naê ma gôneh gônôm tômöt tôdrong pôjing lôêm cham pôlei lôêm sônaêm anu yua ôêu; oeêng kung kô waê lôêm jônang truh, rim bôngai ñei naê ma gôneh gônôm lôêm cham pôlei ling lang pôm hôgei loi pieâu tôdrong tôjung pôm khoâi ñai ñoan keât ñiê ñaêng naê ma kon koâng, dach pôm hôgei tôdrong nöih sôngöm lôêm tôdrong pôtho khan, krao akoêm kon tôring pôm hôgei tôdrong ñôêng Ñang, chinh sach phap luaât ñôêng kôpal."
"Đội ngũ những người có uy tín ở các xã, thị trấn cũng rất phấn khởi khi nhận được sự quan tâm, động viên của các cấp ủy Đảng, chính quyền và bày tỏ niềm tin tưởng tuyệt đối vào sự lãnh đạo của Đảng, chính sách, pháp luật của Nhà nước.","Rim bôngai ñei naê ma gôneh gônôm lôêm cham pôlei oei rim xa kung pôgloh höch hanh jônang yoêk ñei tôdrong ngoê hnhei, tôgum ñôêng rim kôêp uy Ñang"
"Đồng thời, hứa sẽ phát huy hơn nữa vai trò, trách nhiệm của mình trong vận động, tuyên truyền nhân dân xây dựng khối đại đoàn kết dân tộc, xây dựng đời sống văn hóa gắn với phát triển kinh tế xã hội, giữ gìn an ninh trật tự tại địa phương.","Khul pôgôl oeêng pôñam ‘bôl ling lang pôjing loi pieâu tôdrong pôm ñôêng bôên lôêm tôdrong krao akoêm, pôtho khan naê ma cham pôlei tôjung pôm khoâÊi ñai ñoan keât naê ma kon koâng, tôjung pôm tôdrong yaêl arih vaên hoa pôteêp adriêng pôjing kinh teâ xa hoâi, jö vei an ninh traât tö lôêm cham pôlei."
"Chiều ngày 15.4, đồng chí Hồ Xuân Ánh, Tỉnh ủy viên, Bí thư Huyện ủy và đồng chí Đinh Drin, Phó Bí thư Thường trực Huyện ủy đã đến thăm, tặng quà và động viên các lực lượng tại Chốt kiểm soát phòng chống dịch COVID-19 liên ngành tại Gò Lủi","Ksô naêr 15.4, ñ/c Hoâ Xuaân Anh, tinh uy vieân, Bi thö Huyeân uy oeng ñ/c Ñinh Drin, Pho bi thö thöông trök Huyeân uûy jôh truh tômang, aên qua oeng bône rim lök löông dô no Choât ngo hnhei phong dôt jit Covid-19 lieân nganh dô no Tram Go Lui"
"Chốt kiểm soát phòng chống dịch COVID-19 tại Gò Lủi được thành lập từ ngày 2.4.2020 với các lực lượng Y tế, Quân sự, Cảnh sát giao thông, Đoàn Thanh niên, có nhiệm vụ kiểm soát, thực hiện đo thân nhiệt, khai báo y tế, lịch sử đi lại","Choât ngo hnhei phong dôt jit Covid-19 dô no Go Lui ñei pôjing anao ñông naêr 02.4.2020 adring rim lök löông Y teâ, Quaân sö, CSGT, Ñoan ñe adruh tôdaêm, ôi nhieâm vu ngo hnhei, pôm ño thaân nhieât, khai bao y teâ, lich sö trong naêm"
"Kiểm soát chặt chẽ những người đến và đi khỏi địa bàn huyện Vĩnh Thạnh, nhất là trường hợp trở về từ hoặc đi qua vùng dịch","Ngo hnhei kôjaêp rim bôngai naêm truh oeng lech khoi tôring huyeân Vinh Thanh, pôgloh la tröông hôp naêm söt thoi naêm qua apung ôi jit"
"Từ ngày 2.4 đến nay, Chốt kiểm soát phòng chống dịch COVID-19 tại Gò Lủi đã thực hiện kiểm soát, đo thân nhiệt, khai báo y tế, lịch sử đi lại của 3.270 lượt người, trong đó có 15 trường hợp về từ vùng dịch, 14 trường hợp đã đề nghị cách ly tại nhà; tổ chức phun thuốc sát khuẩn cho 30 xe ô tô","Ñông naêr 02.4 truh ahrei, Choât ngo hnhei phong dôt jit Covid-19 dô no Go lui jôh pôm ngo hnhei, ño thaân nhieât, khai bao y teâ, lich sö trong naêm ñông 3.270 maêng bôngai, lôm noh ôi 15 tröông hôp naêm söt ñông apung jit, 14 tröông hôp pôtho khan cach ly dô no unh hnam, pôlok phun bôgang sat khuaân aên 30 to xe oâ toâ"
"Bí thư Huyện ủy Hồ Xuân Ánh đã thăm hỏi tình hình công tác, ăn ở, đi lại của những người làm việc tại Chốt Kiểm soát dịch bệnh, đồng thời động viên các lực lượng trực chốt vượt qua khó khăn, hoàn thành tốt nhiệm vụ nhằm góp phần ngăn chặn dịch bệnh COVID-19","Bi thö Huyeân uy Hoâ Xuaân anh jôh pinh tôdrong pôm, sa et, trong naêm söt ñông rim naê ma pôm bieâk dô no Choât ngo hnhei jot ji, thoi noh pôkaê rim lök löông trök choât blung adrol qua hrat tônap, keh kong hôgei nhieâm vu sö pôgop tôdrong gôn jit ji Covid-19"
"Ngày 15.4, Chủ tịch UBND huyện ông Lê Văn Đẩu, Trưởng ban phòng, chống dịch Covid-19 huyện đã ký ban hành văn bản yêu cầu Chủ tịch UBND xã Vĩnh Hòa khẩn trương thành lập Tổ kiểm soát dịch bệnh liên ngành phòng chống dịch Covid-19 với thành phần lực lượng gồm Y tế, Công an, Quân sự, Đoàn Thanh niên","Naêr 15.4, Chu tich UBND huyeân Leâ Vaên Ñaâu, Tröông ban phong dôt jit Covid-19 huyeân jôh ky hla pôkaê Chu tich UBND xa Vinh Hoa waê ranh pôjing anao toâ ngo hnhei jit ji lieân nganh phong dôt jit Covid-19 adring lök löông thoi le: y teâ, coâng an, quaân sö, ñoan ñe adruh tôdaêm"
"Tổ kiểm soát dịch bệnh liên ngành xã Vĩnh Hòa đặt tại chốt thôn Tiên An, có nhiệm vụ kiểm tra, thu thập tình hình dân di biến động; các trường hợp đi, đến, ở, đi ngang qua các huyện, tỉnh, nước ngoài về lại tại địa phương và tạm thời kiểm soát, ngăn chặn xâm nhập bệnh, hạn chế tối đa sự lây lan của dịch Covid-19 vào địa bàn huyện Vĩnh Thạnh","Toâ ngo hnhei jit ji lieân nganh xa Vinh Hoa pôm choât dô no thoân Tieân An, ôi tôdrong ngo hnhei, roâp baêt tôdrong naê ma ôi tôplih, rim tröông hôp naêm, truh, oei, naêm qua rim huyeân, tinh, ñak ngoai söt lôm cham pôlei oeng tam thôi ngo hnhei, gôn jit tômöt cham pôlei, tôjul pôgloh tôdrong apoh ñông jit Covid-19 tômöt tôring huyeân Vinh Thanh"
Thời gian thực hiện bắt đầu từ ngày 16.4 đến hết ngày 30.4.2020,Jônang pôm ñông naêr 16.4 truh ñi naêr 30.4.2020
"Sáng ngày 14.4, Ủy ban MTTQ Việt Nam huyện Vĩnh Thạnh đã tổ chức Bàn giao (lần 1) nguồn kinh phí quyên góp ủng hộ phòng, chống dịch Covid-19 với số tiền 41,7 triệu đồng cho Ban chỉ đạo phòng, chống dịch Covid-19 huyện Vĩnh Thạnh, để thực hiện công tác phòng, chống dịch Covid-19 trên địa bàn huyện","Bôgheâ naêr 14.4, UBMTTQVN huyeân Vinh Thanh jôh pôlok pôjao maêng maê minh nguoân jeân pôgop ung hoâ phong dôt jit Covid-19 adring ksoâ jeân 41,7 trieâu ñoâng aên khul pôgôl phong dôt jit Covid-19 huyeân Vinh Thanh sö pôm tôdrong phong dôt jit Covid-19 lôm tôring huyeân"
"Đây là số tiền MTTQ Việt Nam huyện Vĩnh Thạnh vận động từ các cơ quan, đơn vị, tổ chức và nhiều cá nhân trên địa bàn huyện tham gia quyên góp ủng hộ phòng, chống dịch Covid-19","Anu la ksoâ jeân MTTQVN huyeân Vinh Thanh krao akom ñei ñông rim cô quan, ñôn vi, toâ chöc oeng lö kôdih ôkôu lôm tôring huyeân adring pôm pôgop ung hoâ phong dôt jit Covid-19"
"Để có thêm nguồn lực thực hiện công tác phòng, chống dịch Covid-19, thời gian tới MTTQ Việt Nam huyện Vĩnh Thạnh tiếp tục kêu gọi các cơ quan, đơn vị, doanh nghiệp, các nhà hảo tâm tiếp tục phát huy trách nhiệm, đồng lòng chung tay góp sức cùng cả nước và địa phương trong việc ngăn chặn và đẩy lùi dịch bệnh Covid-19, đảm bảo an toàn sức khỏe cho người dân","Sö ôi pieâu nguoân löc pôm tôdrong phong dôt jit Covid-19, jônang truh, MTTQVN huyeân Vinh Thanh ling lang krao rim cô quan, ñôn vi, doanh nghieâp, rim hnam hao taâm ling lang pôjing trach nhieâm, adring nöih adring ti pôgop adring teh ñak oeng cham pôlei lôm tôdrong gôn oeng jôraê tuk jit ji Covid-19 tômaên tôl an toan oeng jaêng pran aên naê ma"
"Trong thời gian qua, Lực lượng công an đã phối hợp chặt chẽ với ngành y tế và đơn vị chức năng thực hiện tốt công tác phòng, chống dịch bệnh Covid-19","Lôm jônang anu yuoâ ôu, lök löông coâng an jôh adring kôjaêp adring nganh y teâ oeng ñôn vi chök naêng pôm hôgei tôdrong phong dôt jit ji Covid-19"
"Với tinh thần “chống dịch như chống giặc”, mỗi cán bộ, chiến sĩ là một tuyên truyền viên tích cực trên mặt trận phòng, chống dịch Covid-19","Adring nöih sôngöm “Dôt jit in dôt giaêc”, minh ang boâ, chieân si la minh bôngai pôtho khan pôjaêng lôm tôdrong phong dôt jit Covid-19"
"Ban lãnh đạo Công an huyện đã chỉ đạo, quán triệt công an các địa phương triển khai quyết liệt hơn nữa các mặt công tác, đảm bảo công tác phòng, chống dịch Covid-19 đi đôi với công tác bảo đảm ANTT tại địa phương","Khul pôgôl coâng an huyeân jôh pôgôl, pôtho khan coâng an rim cham pôlei pônhroh pôgloh loi pieâu rim tôdrong pôm, tômaên tôl tôdrong phong dôt jit Covid-19 naêm adring tôdrong tômaên tôl an ninh traât tö dô no cham pôlei"
"Trong bối cảnh dịch bệnh Covid-19 đang diễn biến phức tạp tại nhiều tỉnh, thành trong cả nước, lãnh đạo Công an huyện yêu cầu lực lượng Công an trong huyện luôn vào cuộc với tinh thần trách nhiệm cao nhất, quyết liệt nhất để cùng với cả hệ thống chính trị ngăn chặn dịch bệnh hiệu quả","Lôm tôdrong jit ji Covid-19 atung boh lech phök tap dô no lö tinh, thanh lôm teh ñak, pôgôl coâng an huyeân jôh pôkaê lök löông coâng an lôm huyeân dech naêm tômöt pôm adring nöih sôngöm trach nhieâm ñuoâi pôgloh, sö adring ñi ñaêng heâ thoâng chinh tri gôn jit ji ôi thu yok"
"Tổ chức lực lượng bám sát địa bàn cơ sở, các tuyến trọng điểm, đảm bảo tốt an ninh nông thôn, an ninh kinh tế, an ninh văn hóa tư tưởng","Pôlok lök löông oei jeâ cô sô, rim tuyeân pôgloh, tômaên tôl hôgei an ninh cham pôlei, an ninh kinh teâ, an ninh vaên hoa tö töông"
"Quản lý, nắm chắc hoạt động của người nước ngoài, đặc biệt là số người về từ vùng dịch hoặc có liên quan tới người đến từ vùng dịch, sẵn sàng xử lý tốt tình huống phát sinh theo từng cấp độ","Ngo hnhei, roâp kôjaêp tôdrong pôm ñông bôngai nöôc ngoai, pôgloh la ksoâ bôngai söt ñông apung jit thoi ôi lieân quan truh bôngai naêm truh ñông apung ôi jit, goâ ñech xö ly hôgei tôdrong phat sinh boi rim kôp ñoâ"
"Chỉ đạo lực lượng Công an cơ sở phối hợp tăng cường tuần tra 24/24 giờ tại các địa bàn, các tuyến giao thông, các cơ sở kinh doanh như nhà hàng, quán ăn, quán karaoke, game... phát hiện, xử lý nghiêm các tổ chức, cá nhân không chấp hành các quy định của Chính phủ về thực hiện cách ly xã hội","Pôgôl lök löông coâng an cô sô adring kjung naêm ngo hnhei 24/24 jô dô no rim cham pôlei, rim tuyeân trong naêm, rim cô sô tech bôdro in nha hang, qua sa, quan kraoke, game… boh, xö ly hôgei rim toâ chök, kôdih ôkôu bi pôm boi rim tôdrong ñông kôpal the ñak lôm pôm cach ly xa hoâi"
"Từ sự đầu tư của Đảng, Nhà nước cùng với sự nỗ lực vươn lên của người dân trong huyện, hiện nay diện mạo nhiều khu dân cư có sự thay đổi rõ nét, nhất là vùng đồng bào DTTS","Ñông tôdrong tôgum ñông Ñang, kôpal adring tôdrong pran kjung ñông naê ma lôm huyeân, ahrei tôdrong maêt lö apung naê ma cham pôlei jôh ôi tôdrong tôplih maê ro loi, pôgloh la apung naê ma kon koâng"
"Mỗi năm, huyện Vĩnh Thạnh đầu tư hàng chục tỉ đồng từ các nguồn vốn của chương trình 135, chương trình 30a, chương trình mục tiêu quốc gia xây dựng nông thôn mới, để xây dựng cơ sở hạ tầng ở vùng đồng bào dân tộc thiểu số","Minh sônaêm, huyeân Vinh Thanh tôgum kô jit ty ñoâng ñông rim nguoân jeân ñông chöông trinh 135, chöông trinh 30a, chöông trinh muk tieâu kôpal the ñak tôjung pôm cham pôlei anao sö pôm cô sô ha taâng oei apung naê ma kon koâng"
"Đến nay, 100% xã, thị trấn có đường ô tô đến trung tâm xã, các trục đường liên xã được bê tông hóa, nhựa hóa đạt chuẩn; 100% xã có đủ trường, lớp học; có lớp bán trú cho học sinh ở những nơi xa trường như xã Vĩnh Sơn, Vĩnh Kim; 99,2% số hộ sử dụng điện sinh hoạt; 9/9 xã, thị trấn đạt chuẩn quốc gia về y tế","Truh ahrei, 100% xa, thi traân ôi trong oâ toâ truh trung taâm xa, rim truc trong lieân xa ñei beâ toâng hoa, nhöa hoa ñat chuaân; 100% xa ôi duh tröông, lôp hok; ôi lôp ban tru aên hok sinh oei rim dô no hlo in xa Vinh Sôn, Vinh Kim; 99,2% ksoâ unh hnam chaê yuoâ ñieân sinh hoat; 9/9 xa, thi traân ñat chuaân kôpal the ñak lôm y teâ"
