Tiếng Việt,Tiếng BaNa
"Các tổ chức, hội, đoàn thể: phối hợp chính quyền địa phương các cấp tăng cường vận động, tuyên truyền hội viên, đoàn viên mình nhận thức đúng về công tác tiêm phòng và phòng chống dịch bệnh động vật","Rim toâ chöêk, hoâi, ñoan theâ: Adriêng khul pôgôl cham pôlei rim kôêp kjung krao akoêm, pôtho khan hoâi vieân, ñoan vieân bôên baêt trô troê lôêm tôdrong tieâm phong oeêng phong dôêt jiêt jiê xem rong"
"Sử dụng sản phẩm động vật có nguồn gốc, không bị dịch bệnh để tự giác thực hiện có hiệu quả các biện pháp an toàn sinh học phòng chống dịch bệnh động vật theo hướng dẫn của ngành Nông nghiệp và ngành Y tế","Chaê yuoâ san phaâm xem rong ôêi nguoân tôêm, biê jiêt jiê söê kôdih pôm ôêi thu ‘yoêk rim tôdrong an toan sinh hoêk phong dôêt jiêt jiê xem rong ‘boi pôtho khan ñôêng nganh noâng nghieâp oeêng nganh y teâÊ"
"Phát huy hiệu quả phòng chống dịch bệnh động vật, bảo vệ sức khỏe cho nhân dân và phát triển chăn nuôi bền vững.","Phat huy thu ‘yoêk phong dôêt jiêt jiê xem rong, jö vei jaêng pran aên kon tôring oeêng pôjing kiêa rong kôjaêp"
"Yêu cầu Thủ trưởng các Sở, ngành, tổ chức hội đoàn thể; Chủ tịch UBND các huyện, thị xã, thành phố nghiêm túc triển khai thực hiện./.","Pôkaê pôgôl rim Sô, nganh, toâ chöêk hoâi ñoan theâ; Chu tich UBND rim hueân, thi xa, thanh phoâÊ tôpaê pônhroh pôm./."
Quyết định Về việc phân bổ kinh phí đợt 2 năm 2017 để thực hiện chính sách bảo vệ và phát triển đất trồng lúa theo Nghị định số 35/2015/NĐ-CP ngày 13/4/2015 của Chính phủ ,KueÊât ñinh lôêm tôdrong phaân ‘boâ jeân maêng maê ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh söê pôm tôdrong jö vei oeêng pôjing teh pôtaêm ‘ba ‘boi Nghi ñinh ksoâÊ peâng jiêt pôñaêm sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm/NÑ-CP ‘naêr minh jiêt peâng kheêi puoân sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm ñôêng kôpal teh ñak
Chủ tịch Ủy ban Nhân dân Tỉnh,Chu tich UBND tinh
Căn cứ Luật Tổ chức chính quyền địa phương ngày 19/6/2015;,Kaên köê Luaât toâ chöêk khul pôgôl cham pôlei ‘naêr minh jiêt tôxiênh kheêi drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm
"Căn cứ Nghị định số 35/2015/NĐ-CP ngày 13/4/2015 của Chính phủ về quản lý, sử dụng đất trồng lúa;","Kaên köê Nghiê ñinh ksoâÊ peâng jiêt pôñaêm sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm/NÑ-CP ‘naêr minh jiêt peâng kheêi puoân sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm ñôêng kôpal teh ñak lôêm ngoê hnhei, chaê yuoâ teh pôtaêm ‘ba"
Thông tư số 18/2016/TT-BTC ngày 21/01/2016 của Bộ Tài chính hướng dẫn thực hiện một số điều của Nghị định số 35/2015/NĐ-CP ngày 13/4/2015 của Chính phủ;,Thoâng tö ksoâÊ minh jiêt tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu/TT-BTC ‘naêr ‘baêl jiêt minh kheêi minh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu ñôêng ‘Boâ Tai chiênh pôtho khan pôm minh ksoâÊ tôdrong ñôêng Nghiê ñinh ksoâÊ peâng jiêt pôñaêm sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm/NÑ-CP ‘naêr minh jiêt peâng kheêi puoân sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm ñôêng kôpal teh ñak
Căn cứ Quyết định số 4545/QĐ-UBND ngày 12/12/2016 của UBND tỉnh về việc giao dự toán ngân sách nhà nước năm 2017;,Kaên köê KueâÊt ñinh ksoâÊ puoân pôñaêm puoân pôñaêm/QÑ-UBND ‘naêr minh jiêt ‘baêl kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu ñôêng UBND tinh lôêm tôdrong pôjao yöê toan ngaân sach kôpal sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh
Xét đề nghị của Sở Tài chính tại Tờ trình số 594/TTr-STC ngày 10/10/2017,Xeêt pôtho khan ñôêng Sô Tai chiênh lôêm Tô trinh ksoâÊ pôñaêm tôxiênh puoân/TTr-STC ‘naêr minh jiêt kheêi minh jiêt sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh
"Điều 1. Phân bổ kinh phí đợt 2 năm 2017 để thực hiện chính sách bảo vệ và phát triển đất trồng lúa năm 2017 cho ngân sách các huyện, thị xã, thành phố với số tiền 11.373.145.000 đồng, cụ thể như sau:","Ñieâu minh. Phaân ‘boâ jeân maêng maê ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh söê pôm tôdrong jö vei oeêng pôjing teh pôtaêm ‘ba sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh aên ngaân sach rim hueân, thi xa, thanh phoâÊ adriêng ksoâÊ jeân minh jiêt minh ty, peâng hrieâng tôpôêh jiêt peâng trieâu minh hrieâng puoân jiêt pôñaêm ôbôêu, ku theâ in ñôêng roêng ôêu:"
Thành phố Quy Nhơn: 282.010.000 đồng,Thanh phoâÊ Quy NHôn: ‘Baêl hrieâng tôhngam jiêt ‘baêl trieâu khoâng hrieâng minh jiêt ôbôêu
Thị xã An Nhơn: 1.259.610.000 đồng,Thi xa An Nhôn: Minh ty ‘baêl hrieâng pôñaêm jiêt tôxiênh trieâu drôêu hrieâng minh jiêt ôbôêu
Huyện Tuy Phước: 1.218.900.000 đồng,Hueân Tuy Phöôêk: Minh ty ‘baêl hrieâng minh jiêt tôhngam trieâu tôxiênh hrieâng ôbôêu
Huyện Tây Sơn: 1.377.825.000 đồng,Hueân Taây Sôn: Minh ty peâng hrieâng tôpôêh jiêt tôpôêh trieâu tôhngam hrieâng ‘baêl jiêt pôñaêm ôbôêu
Huyện Phù Cát: 2.498.135.000 đồng,Hueân Phu Cat: ‘Baêl ty puoân hrieâng tôxiênh jiêt tôhngam trieâu minh hrieâng peâng jiêt pôñaêm ôbôêu
Huyện Phù Mỹ: 1.854.800.000 đồng,Hueân Phu My: Minh ty tôhngam hrieâng pôñaêm jiêt puoân trieâu tôhngam hrieâng ôbôêu
Huyện Hoài Ân: 865.270.000 đồng,Hueân Hoai AÂn: Tôhngam hrieâng drôêu jiêt pôñaêm trieâu ‘baêl hrieâng tôpôêh jiêt ôbôêu
Huyện Vân Canh: 146.020.000 đồng,Hueân Vaân Canh: Minh hrieâng puoân jiêt drôêu trieâu khoâng hrieâng ‘baêl jiêt ôbôêu
Huyện Vĩnh Thạnh: 399.735.000 đồng,Hueân Vinh Thanh: Peâng hrieâng tôxiênh jiêt tôxiênh trieâu tôpôêh hrieâng peâng jiêt pôñaêm ôbôêu
Huyện An Lão: 435.490.000 đồng,Hueân An Lao: Puoân hrieâng peâng jiêt pôñaêm trieâu puoân hrieâng tôxiênh jiêt ôbôêu
(Chi tiết theo Phụ lục đính kèm Quyết định này),(Chi tieâÊt ‘boi phuê luêk pôteêp adriêng KueâÊt ñinh anu)
"Nguồn kinh phí thực hiện: Từ nguồn chi sự nghiệp kinh tế được bố trí chi hỗ trợ để bảo vệ, phát triển đất trồng lúa tại Quyết định số 4545/QĐ-UBND ngày 12/12/2016 của UBND tỉnh.","Nguoân jeân pôm: Ñôêng nguoân jeân sö nghieâp kinh teâÊ ñeêi ‘boâ triê aên tôguêm söê jö vei, pôjing teh pôtaêm ‘ba lôêm KueâÊt ñinh ksoâÊ puoân pôñaêm puoân pôñaêm/QÑ-UBND ‘naêr minh jiêt ‘baêl kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu ñôêng UBND tinh"
"Điều 2. Giao Sở Tài chính chủ trì, phối hợp với các cơ quan, đơn vị có liên quan triển khai thực hiện theo đúng quy định hiện hành của Nhà nước.","Ñieâu ‘baêl. Pôjao Sô Tai chiênh pôgôl, adriêng rim kô kuan, ñôn viê ôêi lieân kuan pônhroh pôm ‘boi trô troê tôdrong ñôêng kôpal"
"Điều 3. Chánh Văn phòng UBND tỉnh, Giám đốc các Sở: Tài chính, Nông nghiệp và PTNT, Kế hoạch và Đầu tư, Tài nguyên và Môi trường, Giám đốc Kho bạc Nhà nước tỉnh, Chủ tịch UBND các huyện, thị xã, thành phố và Thủ trưởng các đơn vị có liên quan chịu trách nhiệm thi hành Quyết định này kể từ ngày ký","Ñieâu peâng. Chaênh Vaên phong UBND tinh, Giam ñoâk rim Sô: Tai chiênh, Noâng nghieâp oeêng pôjing cham pôlei, Keâ hoach oeêng Ñaâu tö, Tai ngueân oeêng Moâi tröông, Giam ñoâk Kho ‘bak kôpal tinh, Chu tich UBND rim hueân, thi xa, thanh phoâÊ oeêng pôgôl rim ñôn viê ôêi lieân kuan ôêi tôdrong pôm KueâÊt ñinh anu khan ñôêng ‘naêr kyê./."
Quyết định về việc phê duyệt thiết kế - dự toán Công trình: Chăm sóc và trồng bổ sung cây bản địa rừng trồng phòng hộ,KueâÊt ñinh lôêm tôdrong pheâ jueâÊt thieâÊt keâÊ – yöê toaên koâng trinh: Tôme rong oeêng pôtaêm tôguêm ‘long cham pôlei bri pôtaêm phong hoâ
Chủ tịch Ủy ban Nhân dân Tỉnh,Chu tich UBND tinh
Căn cứ Luật Tổ chức chính quyền địa phương ngày 19/6/2015;,Kaên köê Luaât Toâ chöêk khul pôgôl cham pôlei ‘naêr minh jiêt tôxiênh kheêi drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm
Căn cứ Thông tư số 23/2016/TT-BNNPTNT ngày 30/6/2017 của Bộ Nông nghiệp và PTNT Hướng dẫn một số nội dung quản lý công trình lâm sinh;,Kaên köê Thoâng tö ksoâÊ ‘baêl jiêt peâng sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu/TT- BNNPTNT ‘naêr peâng jiêt kheêi drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei pôtho khan minh ksoâÊ tôdrong ngoê hnheêi koâng trinh laâm sinh
"Căn cứ Quyết định số 38/2005/QĐ-UBND ngày 06/7/2005 của bộ Nông Nghiệp và PTNT về việc ban hành định mức kinh tế kỹ thuật trồng rừng, khoanh nuôi xúc tiến tái sinh rừng;","Kaên köê KueâÊt ñinh ksoâÊ peâng jiêt tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng le pôñaêm/QÑ-UBND ‘naêr drôêu kheêi tôpôêh sônaêm ‘baêl ôbôêu khoâng hrieâng le pôñaêm ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei lôêm tôdrong aên leêch ñinh möêk kinh teÊâ ky thuaât pôtaêm bri, khoanh rong xuêk tieâÊn taêi sinh bri"
"Căn cứ Quyết định số 555/QĐ-UBND ngày 29/02/2016 của UBND tỉnh Bình Định về việc phê duyệt điều chỉnh suất đầu tư trồng rừng, khoanh nuôi xúc tiến tái sinh rừng, bảo vệ rừng phòng hộ, rừng đặc dụng và rừng môi trường cảnh quan trên địa bàn tỉnh Bình Định;","Kaên köê KueâÊt ñinh ksoâÊ pôñaêm pôñaêm pôñaêm/QÑ-UBND ‘naêr ‘baêl jiêt tôxiênh kheêi ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu ñôêng UBND tinh ‘Binh Ñinh lôêm tôdrong pheâ jueâÊt tôplih suaât tôguêm pôtaêm bri, khoanh rong xuêk tieâÊn taêi sinh bri, jö vei bri phong hoâ, bri ñaêk juêng oeêng bri moâi tröông kanh kuan lôêm tôring tinh ‘Binh Ñinh"
Căn cứ Quyết định số 4920/QĐ-UBND ngày 29/12/2016 của Chủ tịch Ủy ban nhân dân tỉnh về việc phê duyệt kết quả kiểm kê rừng;,Kaên köê KueâÊt ñinh ksoâÊ puoân tôxiênh ‘baêl khoâng/QÑ-UBND ‘naêr ‘baêl jiêt tôxiênh kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu ñôêng Chu tich UBND tinh lôêm tôdrong pheâ jueâÊt thu ‘yoêk ngoê hnheêi bri
"Căn cứ Quyết định số 2937/QĐ-UBND ngày 25/08/2015 của UBND tỉnh Bình Định về việc phê duyệt điều chỉnh, bổ sung quy hoạch 3 loại rừng trên địa bàn tỉnh Bình Định;","Kaên köê KueâÊt ñinh ksoâÊ ‘baêl tôxiênh peâng tôpôêh/QÑ-UBND ‘naêr ‘baêl jiêt pôñaêm kheêi tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm ñôêng UBND tinh ‘Binh Ñinh lôêm tôdrong pheâ jueâÊt tôplih, tôguêm kuy hoach peâng loai bri lôêm tôring tinh ‘Binh Ñinh"
Căn cứ Văn bản số 5288/UBND-KT ngày 03/10/2017 của UBND tỉnh về việc chăm sóc và trồng bổ sung cây bản địa rừng trồng phòng hộ của Ban Quản lý Rừng phòng hộ Vĩnh Thạnh;,Kaên köê Vaên ‘ban ksoâÊ pôñaêm ‘baêl tôhngam tôhngam/UBND-KT ‘naêr peâng kheêi minh jiêt sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh ñôêng UBND tinh lôêm tôdrong tôme rong oeêng pôtaêm tôguêm ‘long cham pôlei bri pôtaêm phong hoâ ñôêng Khul ngoê hnheêi bri phong hoâ Vinh Thanh
Xét đề nghị của Sở Nông nghiệp và PTNT tại Báo cáo số 4497/BC-SNN ngày 27/11/2017,Xeêt pôtho khan ñôêng Sô Noâng nghieâp oeêng pôjing cham pôlei lôêm ‘Baêo kaêo ksoâÊ puoân puoân tôxiênh tôpôêh/BC-SNN ‘naêr ‘baêl jiêt tôpôêh kheêi minh jiêt minh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh
"Điều 1. Phê duyệt thiết kế, dự toán xây dựng Công trình: Chăm sóc và trồng bổ sung cây bản địa rừng trồng phòng hộ với các nội dung chủ yếu sau:","Ñieâu minh. Pheâ jueât thieâÊt keâÊ, yöê toaên tôjung pôm Koâng trinh: Tôme rong oeêng pôtaêm tôguêm ‘long cham pôlei bri pôtaêm phong hoâ adriêng rim tôdrong pôgloh ñôêng roêng ôêu:"
"Tên công trình, chủ đầu tư, hình thức đầu tư","Maêt koâng trinh, chu tôguêm, tôdrong tôguêm"
Tên công trình: Chăm sóc và trồng bổ sung cây bản địa rừng trồng phòng hộ.,Maêt koâng trinh: Tôme rong oeêng pôtaêm tôguêm ‘long cham pôlei bri pôtaêm phong hoâ
Chủ đầu tư: Ban Quản lý Rừng phòng hộ huyện Vĩnh Thạnh.,Chu tôguêm: Khul ngoê hnheêi bri phong hoâ hueân Vinh Thanh
Hình thức đầu tư: Đầu tư trực tiếp.,Tôdrong tôguêm: Tôguêm tröêk tieâÊp
Địa điểm xây dựng công trình,Dônoê pôm koâng trinh
"Tiểu khu 155, 169, 184A - xã Vĩnh Hảo - huyện Vĩnh Thạnh.","Tieâu khu minh pôñaêm pôñaêm; minh drôêu tôxiênh, minh tôhngam puoân A – xa Vinh Hao – hueân Vinh Thanh"
Tiểu khu 143 - xã Vĩnh Kim - huyện Vĩnh Thạnh .,Tieâu khu minh puoân peâng – xa Vinh Kim – hueân Vinh Thanh
Mục tiêu xây dựng công trình,Tôdrong pôm koâng trinh
Tạo điều kiện cho cây trồng sinh trưởng và phát triển tốt.,Pôm tôdrong aên ‘long pôtaêm yaêl arih oeêng pôjing hôgeêi
Nội dung và quy mô công trình,Noâi jung oeêng kuy moâ koâng trinh
Nội dung: Chăm sóc và trồng bổ sung cây bản địa rừng trồng phòng hộ.,Noâi juêng: Tôme rong oeêng pôtaêm tôguêm ‘long cham pôlei bri pôtaêm phong hoâ
Loài cây trồng bổ sung: Sao đen,Loai ‘long pôtaêm tôguêm: Sao gaêm
Mật độ trồng bổ sung: 243 cây/ha: 700.002.351 đồng,Tôdrong pôtaêm tôguêm: ‘Baêl hrieâng puoân jiêt peâng ‘long minh hecta: Tôpôêh hrieâng trieâu khoâng hrieâng le ‘baêl ôbôêu peâng hrieâng pôñaêm jiêt minh ñoâng.
"Quy mô công trình: 38,8 ha: 700.0002.000 đồng",Kuy moâ koâng trinh: Peâng jiêt tôhngam pheêi tôhngam hecta: Tôpôêh hrieâng trieâu khoâng hrieâng le ‘baêl ôbôêu ñoâng
Tổng mức đầu tư của công trình:,Pôting möêk tôguêm ñôêng koâng trinh:
Làm tròn: 683.217.471 đồng,Pôm tron: Drôêu hrieâng tôhngam jiêt peâng trieâu ‘baêl hrieâng minh jiêt tôpôêh ôbôêu puoân hrieâng tôpôêh jiêt minh ñoâng
Trong đó : 16.784.880 đồng,Lôêm ‘noh: Minh jiêt drôêu trieâu tôpôêh hrieâng tôhngam jiêt puoân ôbôêu tôhngam hrieâng tôhngam jiêt ñoâng
Chi phí trực tiếp :,Jeân tröêk tieâp:
Chi phí quản lý dự án:,Jeân ngoê hnheêi yöê an:
Nguồn vốn đầu tư và tiến độ giải ngân,Nguoân jeân tôguêm oeêng tôdrong giai ngaân
Nguồn vốn đầu tư: Vốn còn lại sau khai thác tỉa thưa rừng trồng phòng hộ,Nguoân jeân tôguêm: Jeân araê ñôêng rong khai thak tia thöa bri pôtaêm phong hoâ
Tiến độ giải ngân,Tôdrong giai ngaân
Năm 2017:344.897.402 đồng,Sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh: Peâng hrieâng puoân jiêt puoân trieâu tôhngam hrieâng tôxiênh jiêt tôpôêh ôbôêu puoân hrieâng leê ‘baêl ñoâng
Năm 2018: 355.104.949 đồng ,Sô naêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam: Peâng hrieâng pôñaêm jiêt pôñaêm trieâu minh hrieâng le puoân ôbôêu tôxiênh hrieâng puoân jiêt tôxiênh ñoâng
Thời gian thực hiện : Năm 2017 - 2018.,Jônang pôm: Sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh – ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam
"Điều 2. Sở Nông nghiệp và Phát triển nông thôn chủ trì, phối hợp với UBND huyện Vĩnh Thạnh chỉ đạo đơn vị liên quan triển khai thực hiện theo đúng quy định hiện hành của Nhà nước.","Ñieâu ‘baêl. Sô Noâng nghieâp oeêng pôjing cham pôlei pôgôl, adriêng UBND hueân Vinh Thanh pôgôl ñôn viê lieân kuan pônhroh pôm ‘boi trô troê tôdrong hieân hanh ñôêng kôpal"
"Điều 3. Chánh Văn phòng UBND tỉnh, Giám đốc các Sở Kế hoạch và Đầu tư, Nông nghiệp và PTNT, Tài chính, Giám đốc Kho bạc Nhà nước tỉnh, Chủ tịch UBND huyện,","Ñieâu peâng. Chaênh vaên phong UBND tinh, Giam ñoâk rim Sô KeâÊ hoach oeêng Ñaâu tö, Noâng nghieâp oeêng pôjing cham pôlei, Tai chiênh, Giam ñoâk kho ‘bak kôpal tinh, Chu tich UBND hueân"
"Giám đốc Ban Quản lý Rừng phòng hộ huyện Vĩnh Thạnh và Thủ trưởng các cơ quan, đơn vị có liên quan chịu trách nhiệm thi hành Quyết định này kể từ ngày ký./.","Giam ñoâk Khul ngoê hnheêi bri phong hoâ hueân Vinh Thanh oeêng pôgôl rim kô kuan, ñôn viê ôêi lieân kuan ôêi tôdrong pôm KueâÊt ñinh anu khan ñôêng ‘naêr kyê./."
